MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2020-07-27 15:48:56,0,3.98,0,FR1,Poke,Left,1,0,0,,0,FR1
2020-07-27 15:51:02,0,3.98,2,FR1,Pellet,Left,1,0,1,0.0,0,FR1
2020-07-27 15:53:33,0,3.98,0,FR1,Poke,Left,1,1,1,,0,FR1
2020-07-27 16:37:01,0,3.98,0,FR1,Poke,Left,2,1,1,,0,FR1
2020-07-27 16:37:18,0,3.98,1,FR1,Pellet,Left,2,1,2,15.0,0,FR1
2020-07-27 16:41:51,0,3.98,0,FR1,Poke,Left,2,2,2,,0,FR1
2020-07-27 18:41:27,0,3.98,0,FR1,Poke,Left,2,3,2,,0,FR1
2020-07-27 18:41:29,0,3.98,0,FR1,Poke,Left,2,4,2,,0,FR1
2020-07-27 21:45:34,0,3.98,0,FR1,Poke,Left,2,5,2,,0,FR1
2020-07-27 21:45:35,0,3.98,0,FR1,Poke,Left,2,6,2,,0,FR1
2020-07-27 22:38:01,0,3.98,0,FR1,Poke,Left,2,7,2,,0,FR1
2020-07-27 23:09:38,0,3.98,0,FR1,Poke,Left,3,7,2,,0,FR1
2020-07-27 23:09:50,0,3.96,1,FR1,Pellet,Left,3,7,3,2.0,0,FR1
2020-07-27 23:17:52,0,3.96,0,FR1,Poke,Left,3,8,3,,0,FR1
2020-07-27 23:48:33,0,3.96,0,FR1,Poke,Left,4,8,3,,0,FR1
2020-07-27 23:48:38,0,3.96,1,FR1,Pellet,Left,4,8,4,3.0,0,FR1
2020-07-27 23:49:19,0,3.96,0,FR1,Poke,Left,5,8,4,,0,FR1
2020-07-27 23:49:22,0,3.96,1,FR1,Pellet,Left,5,8,5,1.0,0,FR1
2020-07-27 23:50:22,0,3.96,0,FR1,Poke,Left,6,8,5,,0,FR1
2020-07-27 23:50:25,0,3.96,1,FR1,Pellet,Left,6,8,6,1.0,0,FR1
2020-07-27 23:51:09,0,3.96,0,FR1,Poke,Left,7,8,6,,0,FR1
2020-07-27 23:51:12,0,3.96,1,FR1,Pellet,Left,7,8,7,0.0,0,FR1
2020-07-27 23:52:08,0,3.96,0,FR1,Poke,Left,8,8,7,,0,FR1
2020-07-27 23:52:11,0,3.96,1,FR1,Pellet,Left,8,8,8,1.0,0,FR1
2020-07-27 23:52:48,0,3.96,0,FR1,Poke,Left,8,9,8,,0,FR1
2020-07-27 23:52:50,0,3.96,0,FR1,Poke,Left,8,10,8,,0,FR1
2020-07-27 23:52:57,0,3.96,0,FR1,Poke,Left,9,10,8,,0,FR1
2020-07-27 23:53:03,0,3.95,1,FR1,Pellet,Left,9,10,9,4.0,0,FR1
2020-07-27 23:53:43,0,3.95,0,FR1,Poke,Left,10,10,9,,0,FR1
2020-07-27 23:53:50,0,3.95,2,FR1,Pellet,Left,10,10,10,3.0,0,FR1
2020-07-27 23:54:21,0,3.95,0,FR1,Poke,Left,11,10,10,,0,FR1
2020-07-27 23:54:30,0,3.95,2,FR1,Pellet,Left,11,10,11,5.0,0,FR1
2020-07-27 23:54:54,0,3.95,0,FR1,Poke,Left,12,10,11,,0,FR1
2020-07-27 23:54:57,0,3.95,1,FR1,Pellet,Left,12,10,12,1.0,0,FR1
2020-07-27 23:55:32,0,3.95,0,FR1,Poke,Left,12,11,12,,0,FR1
2020-07-27 23:55:40,0,3.95,0,FR1,Poke,Left,13,11,12,,0,FR1
2020-07-27 23:55:45,0,3.95,2,FR1,Pellet,Left,13,11,13,1.0,0,FR1
2020-07-27 23:56:19,0,3.95,0,FR1,Poke,Left,14,11,13,,0,FR1
2020-07-27 23:56:22,0,3.95,1,FR1,Pellet,Left,14,11,14,1.0,0,FR1
2020-07-27 23:57:12,0,3.95,0,FR1,Poke,Left,15,11,14,,0,FR1
2020-07-27 23:57:15,0,3.95,1,FR1,Pellet,Left,15,11,15,1.0,0,FR1
2020-07-27 23:57:38,0,3.95,0,FR1,Poke,Left,16,11,15,,0,FR1
2020-07-27 23:57:41,0,3.95,1,FR1,Pellet,Left,16,11,16,1.0,0,FR1
2020-07-27 23:58:30,0,3.95,0,FR1,Poke,Left,17,11,16,,0,FR1
2020-07-27 23:58:38,0,3.96,1,FR1,Pellet,Left,17,11,17,5.0,0,FR1
2020-07-27 23:59:31,0,3.96,0,FR1,Poke,Left,17,12,17,,0,FR1
2020-07-27 23:59:53,0,3.96,0,FR1,Poke,Left,17,13,17,,0,FR1
2020-07-28 00:00:00,0,3.96,0,FR1,Poke,Left,18,13,17,,0,FR1
2020-07-28 00:00:08,0,3.95,2,FR1,Pellet,Left,18,13,18,4.0,0,FR1
2020-07-28 00:00:56,0,3.95,0,FR1,Poke,Left,19,13,18,,0,FR1
2020-07-28 00:00:59,0,3.95,1,FR1,Pellet,Left,19,13,19,1.0,0,FR1
2020-07-28 00:01:21,0,3.95,0,FR1,Poke,Left,20,13,19,,0,FR1
2020-07-28 00:01:24,0,3.95,1,FR1,Pellet,Left,20,13,20,1.0,0,FR1
2020-07-28 00:01:43,0,3.95,0,FR1,Poke,Left,21,13,20,,0,FR1
2020-07-28 00:01:46,0,3.95,1,FR1,Pellet,Left,21,13,21,1.0,0,FR1
2020-07-28 00:02:13,0,3.95,0,FR1,Poke,Left,22,13,21,,0,FR1
2020-07-28 00:02:20,0,3.95,1,FR1,Pellet,Left,22,13,22,1.0,0,FR1
2020-07-28 00:02:46,0,3.95,0,FR1,Poke,Left,23,13,22,,0,FR1
2020-07-28 00:02:49,0,3.95,1,FR1,Pellet,Left,23,13,23,1.0,0,FR1
2020-07-28 00:03:05,0,3.95,0,FR1,Poke,Left,23,14,23,,0,FR1
2020-07-28 00:03:13,0,3.95,0,FR1,Poke,Left,24,14,23,,0,FR1
2020-07-28 00:03:15,0,3.95,1,FR1,Pellet,Left,24,14,24,0.0,0,FR1
2020-07-28 00:03:32,0,3.95,0,FR1,Poke,Left,25,14,24,,0,FR1
2020-07-28 00:03:35,0,3.95,1,FR1,Pellet,Left,25,14,25,0.0,0,FR1
2020-07-28 00:03:55,0,3.95,0,FR1,Poke,Left,26,14,25,,0,FR1
2020-07-28 00:03:59,0,3.96,1,FR1,Pellet,Left,26,14,26,2.0,0,FR1
2020-07-28 00:04:20,0,3.96,0,FR1,Poke,Left,27,14,26,,0,FR1
2020-07-28 00:04:25,0,3.95,2,FR1,Pellet,Left,27,14,27,1.0,0,FR1
2020-07-28 00:10:18,0,3.95,0,FR1,Poke,Left,28,14,27,,0,FR1
2020-07-28 00:10:21,0,3.95,1,FR1,Pellet,Left,28,14,28,1.0,0,FR1
2020-07-28 00:11:26,0,3.95,0,FR1,Poke,Left,29,14,28,,0,FR1
2020-07-28 00:11:29,0,3.95,1,FR1,Pellet,Left,29,14,29,0.0,0,FR1
2020-07-28 00:11:55,0,3.95,0,FR1,Poke,Left,30,14,29,,0,FR1
2020-07-28 00:11:58,0,3.95,1,FR1,Pellet,Left,30,14,30,1.0,0,FR1
2020-07-28 00:12:20,0,3.95,0,FR1,Poke,Left,31,14,30,,0,FR1
2020-07-28 00:12:23,0,3.95,1,FR1,Pellet,Left,31,14,31,1.0,0,FR1
2020-07-28 00:12:41,0,3.95,0,FR1,Poke,Left,32,14,31,,0,FR1
2020-07-28 00:12:44,0,3.95,1,FR1,Pellet,Left,32,14,32,1.0,0,FR1
2020-07-28 00:13:01,0,3.95,0,FR1,Poke,Left,33,14,32,,0,FR1
2020-07-28 00:13:03,0,3.95,1,FR1,Pellet,Left,33,14,33,0.0,0,FR1
2020-07-28 00:13:29,0,3.95,0,FR1,Poke,Left,34,14,33,,0,FR1
2020-07-28 00:13:32,0,3.95,1,FR1,Pellet,Left,34,14,34,1.0,0,FR1
2020-07-28 00:13:54,0,3.95,0,FR1,Poke,Left,35,14,34,,0,FR1
2020-07-28 00:13:57,0,3.95,1,FR1,Pellet,Left,35,14,35,1.0,0,FR1
2020-07-28 00:14:20,0,3.95,0,FR1,Poke,Left,36,14,35,,0,FR1
2020-07-28 00:14:23,0,3.95,1,FR1,Pellet,Left,36,14,36,0.0,0,FR1
2020-07-28 00:14:36,0,3.95,0,FR1,Poke,Left,37,14,36,,0,FR1
2020-07-28 00:14:39,0,3.95,1,FR1,Pellet,Left,37,14,37,1.0,0,FR1
2020-07-28 00:37:48,0,3.95,0,FR1,Poke,Left,38,14,37,,0,FR1
2020-07-28 00:37:53,0,3.95,2,FR1,Pellet,Left,38,14,38,1.0,0,FR1
2020-07-28 00:39:43,0,3.95,0,FR1,Poke,Left,39,14,38,,0,FR1
2020-07-28 00:39:49,0,3.95,1,FR1,Pellet,Left,39,14,39,4.0,0,FR1
2020-07-28 00:40:26,0,3.95,0,FR1,Poke,Left,40,14,39,,0,FR1
2020-07-28 00:40:29,0,3.95,1,FR1,Pellet,Left,40,14,40,0.0,0,FR1
2020-07-28 00:41:10,0,3.95,0,FR1,Poke,Left,41,14,40,,0,FR1
2020-07-28 00:41:13,0,3.95,1,FR1,Pellet,Left,41,14,41,1.0,0,FR1
2020-07-28 00:41:47,0,3.95,0,FR1,Poke,Left,42,14,41,,0,FR1
2020-07-28 00:41:50,0,3.95,2,FR1,Pellet,Left,42,14,42,0.0,0,FR1
2020-07-28 00:42:26,0,3.95,0,FR1,Poke,Left,43,14,42,,0,FR1
2020-07-28 00:42:29,0,3.95,1,FR1,Pellet,Left,43,14,43,1.0,0,FR1
2020-07-28 00:42:54,0,3.95,0,FR1,Poke,Left,44,14,43,,0,FR1
2020-07-28 00:42:58,0,3.95,1,FR1,Pellet,Left,44,14,44,2.0,0,FR1
2020-07-28 00:43:04,0,3.95,0,FR1,Poke,Left,45,14,44,,0,FR1
2020-07-28 00:43:07,0,3.95,1,FR1,Pellet,Left,45,14,45,1.0,0,FR1
2020-07-28 00:43:24,0,3.95,0,FR1,Poke,Left,46,14,45,,0,FR1
2020-07-28 00:43:27,0,3.95,1,FR1,Pellet,Left,46,14,46,0.0,0,FR1
2020-07-28 01:38:08,0,3.95,0,FR1,Poke,Left,47,14,46,,0,FR1
2020-07-28 01:38:11,0,3.95,1,FR1,Pellet,Left,47,14,47,1.0,0,FR1
2020-07-28 01:38:56,0,3.95,0,FR1,Poke,Left,48,14,47,,0,FR1
2020-07-28 01:38:58,0,3.95,1,FR1,Pellet,Left,48,14,48,0.0,0,FR1
2020-07-28 01:39:43,0,3.95,0,FR1,Poke,Left,49,14,48,,0,FR1
2020-07-28 01:39:46,0,3.95,1,FR1,Pellet,Left,49,14,49,0.0,0,FR1
